themmnetwork 160448612002 "2017-05-08 17:49:35 GMT" http://themmnetwork.tumblr.com/post/160448612002/i-am-a-grumbly-fandom-old "nadiaoxford: jackscarab:  challahchic: Reblog if you are also a grumbly Fandom Old If you’re talking the Mega Man franchise, definitely.  Yes.  About as old as it gets, though I don’t think I’m particularly grumbly." False text
themmnetwork 159757868366 "2017-04-19 16:54:50 GMT" http://themmnetwork.tumblr.com/post/159757868366/olivetreeleaf-relatively-new-roleplay-focused "olivetreeleaf: Relatively new roleplay-focused Mega Man community in Discord! [Link is the invite link!]  ►  Mega Man Roleplay: There are channels for planning, “looking for”, and one for every series (Classic, X, Zero, ZX, Legends, BN and SF) for actual roleplay, besides a crossover one.   ► Is it only about roleplay?: Absolutely not! We welcome contributors of all kinds; people who might not roleplay but still can contribute with ideas, scenarios, prompts, help with lore, headcanons, encourage others, keep the community going, and discuss their love for Mega Man! We have a channel entirely dedicated to sharing art and fanfiction, so if you don’t write much but still draw, no problem! Your work can give us inspiration, and you probably have just as many nice ideas! (Some of us draw too, you know!)  ►  What else? There is one admin, three mods (including admin), over 22 members now (and counting!), Tatsumaki is one of the bots, and there is a custom bot in the works– this custom bot will offer tools such as RP profiles, randomized RP prompts at command, and much more! You’re welcome to suggest new features to add to it! In short: if you are a Mega Man lover, we would be happy to have you!  ►  What if I have questions before I decide to join/am very shy, so I need some help getting in? Just spam this Tumblr with messages or asks, I really don’t mind, haha. The more friendly people, the better! And I understand shyness and anxiety perfectly, as I am like that, too, though years of joining and modding RP groups has given me some experience on the socializing field. As long as you are willing, we can go as slowly as you’d like! " False text
themmnetwork 159612756346 "2017-04-15 20:33:02 GMT" http://themmnetwork.tumblr.com/post/159612756346/siphersaysstuff-lunchtime-doodle-of-sonic-man "siphersaysstuff: Lunchtime doodle of Sonic Man from the first cruddy Mega Man PC game, for @awdplace ‘s Draw Mega Man Day 2017. " False text
themmnetwork 157213549364 "2017-02-14 01:11:11 GMT" http://themmnetwork.tumblr.com/post/157213549364/so-hey-random-little-fact "robotnik-mun: When I was a wee kid and didn’t know any better? I used to think Zero from the Megaman X series was a girl. Yep, purely on the basis that he long hair, I used to think Zero was meant to be a girl. Oh, but it gets better- see, at this stage I was aware there was already a blonde girl in the series, namely Roll. So, what was the correlation that my wee little kid brain made, back in the day? That Zero was OBVIOUSLY meant to be… ‘Roll-X’, I guess is the right phrase for it.  Ah, childhood.   Still better than the people who seriously thought Zero was made from Rush’s parts." False text
themmnetwork 156419897454 "2017-01-27 00:16:54 GMT" http://themmnetwork.tumblr.com/post/156419897454/starlesscoritz-i-guess-project-x-zone-2 "starlesscoritz: I guess Project X Zone 2 confirms, they can’t take off the armor. " False text
themmnetwork 155814138579 "2017-01-13 17:55:08 GMT" http://themmnetwork.tumblr.com/post/155814138579/kari-exe-digimon-and-megman-crossover http://pimsan0.deviantart.com/art/Request-Pimsan0-Kari-EXE-601281476 True text
themmnetwork 155077989268 "2016-12-28 17:55:03 GMT" http://themmnetwork.tumblr.com/post/155077989268/shikai-of-the-4th-world-when-you-dont-know "shikai-of-the-4th-world:    When you don’t know what you’re fighting for   " False text
themmnetwork 152605930202 "2016-11-01 18:44:09 GMT" http://themmnetwork.tumblr.com/post/152605930202/empress-endora-elf-wars-fanfiction  True text
themmnetwork 135060197611 "2015-12-12 18:49:33 GMT" http://themmnetwork.tumblr.com/post/135060197611/gem-hunter-im-part-of-the-x-protect-squad "gem-hunter:  I’m part of the X protect squad Please protect X  That’s gotta be a tough job, what with him going around and trying to shake hands with, like, nearly 300 strangers so far." False text
themmnetwork 134344327815 "2015-12-01 18:49:32 GMT" http://themmnetwork.tumblr.com/post/134344327815/icons-of-classic-rock-archies-comic "sayotruepersonal:   Simply like and reblog if planning to use icons.  Keep reading " False text
themmnetwork 161010106769 "2017-05-24 04:34:22 GMT" http://themmnetwork.tumblr.com/post/161010106769/almost-made-it-a-mega-man-character-creation  True link
themmnetwork 160957743089 "2017-05-22 19:56:35 GMT" http://themmnetwork.tumblr.com/post/160957743089/usgamer-dishes-more-dirt-on-mighty-gunvolt-burst  True link
themmnetwork 160882198249 "2017-05-20 19:31:15 GMT" http://themmnetwork.tumblr.com/post/160882198249/or-you-can-just-watch-all-of-red-ash "Just finished watching this. Maybe it goes without saying, but if someone wanted to provide a translated version of the script, I’d be more than thrilled to feature it on the site.Maybe then I’d even do a review (I’m hesitant to do it without understanding the dialogue and text)." True link
themmnetwork 160859934954 "2017-05-20 03:14:40 GMT" http://themmnetwork.tumblr.com/post/160859934954/inti-creates-reveals-a-ton-of-mighty-gunvolt-burst  True link
themmnetwork 160859907964 "2017-05-20 03:13:38 GMT" http://themmnetwork.tumblr.com/post/160859907964/inti-creates-reveals-azure-striker-gunvolt  True link
themmnetwork 160825580999 "2017-05-19 03:19:21 GMT" http://themmnetwork.tumblr.com/post/160825580999/or-you-can-just-watch-all-of-red-ash  True link
themmnetwork 160813462604 "2017-05-18 20:18:26 GMT" http://themmnetwork.tumblr.com/post/160813462604/check-out-this-footage-of-red-ash-gearworld-from  True link
themmnetwork 160780360299 "2017-05-17 21:38:32 GMT" http://themmnetwork.tumblr.com/post/160780360299/mighty-gunvolt-burst-headed-to-nintendo-3ds-and  True link
themmnetwork 160775076384 "2017-05-17 18:45:18 GMT" http://themmnetwork.tumblr.com/post/160775076384/red-ash-wednesday-voice-music-reward-updates  True link
themmnetwork 160735128854 "2017-05-16 16:16:27 GMT" http://themmnetwork.tumblr.com/post/160735128854/watchmojos-top-10-video-game-opening-level-themes  True link
themmnetwork 160694778019 "2017-05-15 13:49:29 GMT" http://themmnetwork.tumblr.com/post/160694778019/mega-man-merchandise-monday  True link
themmnetwork 160658966084 "2017-05-14 15:09:43 GMT" http://themmnetwork.tumblr.com/post/160658966084/the-weekend-watch  True link
themmnetwork 160587042814 "2017-05-12 15:10:03 GMT" http://themmnetwork.tumblr.com/post/160587042814/the-completionist-reviews-ultimate-marvel-vs  True link
themmnetwork 160508767754 "2017-05-10 08:19:16 GMT" http://themmnetwork.tumblr.com/post/160508767754/cygnus-destroyer-returns-with-more-mega-man-fan  True link
themmnetwork 160467856734 "2017-05-09 04:26:18 GMT" http://themmnetwork.tumblr.com/post/160467856734/the-mega-man-x-pc-pack-in-controller-is-it-any  True link
themmnetwork 160436487009 "2017-05-08 08:20:15 GMT" http://themmnetwork.tumblr.com/post/160436487009/wanna-make-some-mega-man-dhx-is-hiring  True link
themmnetwork 160409709092 "2017-05-07 16:54:53 GMT" http://themmnetwork.tumblr.com/post/160409709092/videogamearttidbits-on-twitter  True link
themmnetwork 160366386764 "2017-05-06 12:02:00 GMT" http://themmnetwork.tumblr.com/post/160366386764/ripots-round-up-5617  True link
themmnetwork 160295669089 "2017-05-04 10:14:38 GMT" http://themmnetwork.tumblr.com/post/160295669089/blaster-master-zero-version-12-available-today  True link
themmnetwork 160295648354 "2017-05-04 10:13:04 GMT" http://themmnetwork.tumblr.com/post/160295648354/iwamoto-rockman-x-and-zero-model-kit-officially  True link
